170,0.147945205,19
175,0.147945205,14.55
180,0.147945205,10.6
180,0.243835616,12.65
180,0.320547945,13.85
185,0.071232877,4.3
185,0.147945205,7
185,0.243835616,7.8
190,0.071232877,1.9
190,0.147945205,4.85
190,0.320547945,8.15
195,0.071232877,0.6
195,0.243835616,3.6
195,0.320547945,6.2
200,0.243835616,2.5
205,0.320547945,3.3
